index,year,period,periodName,value,footnotes,series_title,series_id,seasonality,survey_name,survey_abbreviation,measure_data_type,area,item,commerce_industry,latest,BY,BY_VALUE,date
1177,2009,M04,April,198.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8367296832801375,2009-04-01
1178,2009,M03,March,198.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8342043421837185,2009-03-01
1179,2009,M02,February,198.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8333625618182455,2009-02-01
1180,2009,M01,January,197.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8316790010872996,2009-01-01
1181,2008,M12,December,197.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8312581109045631,2008-12-01
1182,2008,M11,November,196.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8257865385289888,2008-11-01
1183,2008,M10,October,196.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8253656483462523,2008-10-01
1184,2008,M09,September,195.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8228403072498334,2008-09-01
1185,2008,M08,August,194.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.819894075970678,2008-08-01
1186,2008,M07,July,194.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.819052295605205,2008-07-01
1187,2008,M06,June,192.3,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8093718214022658,2008-06-01
1188,2008,M05,May,191.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8076882606713198,2008-05-01
1189,2008,M04,April,191.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8068464803058468,2008-04-01
1190,2008,M03,March,191.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8072673704885834,2008-03-01
1191,2008,M02,February,191.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8068464803058468,2008-02-01
1192,2008,M01,January,191.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8047420293921643,2008-01-01
1193,2007,M12,December,190.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8026375784784819,2007-12-01
1194,2007,M11,November,190.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.8005331275647996,2007-11-01
1195,2007,M10,October,189.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7975868962856442,2007-10-01
1196,2007,M09,September,189.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7975868962856442,2007-09-01
1197,2007,M08,August,189.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7971660061029077,2007-08-01
1198,2007,M07,July,187.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7900108729963873,2007-07-01
1199,2007,M06,June,186.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.785381080986286,2007-06-01
1200,2007,M05,May,186.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.78369752025534,2007-05-01
1201,2007,M04,April,186.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.782855739889867,2007-04-01
1202,2007,M03,March,188.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7912735435445968,2007-03-01
1203,2007,M02,February,188.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7912735435445968,2007-02-01
1204,2007,M01,January,187.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7900108729963873,2007-01-01
1205,2006,M12,December,185.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7794886184279751,2006-12-01
1206,2006,M11,November,184.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7782259478797657,2006-11-01
1207,2006,M10,October,184.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7773841675142926,2006-10-01
1208,2006,M09,September,182.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7668619129458805,2006-09-01
1209,2006,M08,August,182.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.766441022763144,2006-08-01
1210,2006,M07,July,181.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7647574620321981,2006-07-01
1211,2006,M06,June,179.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7563396583774683,2006-06-01
1212,2006,M05,May,179.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7559187681947318,2006-05-01
1213,2006,M04,April,179.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7554978780119954,2006-04-01
1214,2006,M03,March,179.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7554978780119954,2006-03-01
1215,2006,M02,February,179.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7533934270983129,2006-02-01
1216,2006,M01,January,178.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.750026305636421,2006-01-01
1217,2005,M12,December,178.3,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7504471958191575,2005-12-01
1218,2005,M11,November,177.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7487636350882115,2005-11-01
1219,2005,M10,October,177.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7479218547227385,2005-10-01
1220,2005,M09,September,176.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7432920627126371,2005-09-01
1221,2005,M08,August,175.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7403458314334819,2005-08-01
1222,2005,M07,July,175.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7395040510680088,2005-07-01
1223,2005,M06,June,173.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7315071375960156,2005-06-01
1224,2005,M05,May,173.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.731086247413279,2005-05-01
1225,2005,M04,April,173.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7298235768650696,2005-04-01
1226,2005,M03,March,172.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7268773455859141,2005-03-01
1227,2005,M02,February,172.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7260355652204412,2005-02-01
1228,2005,M01,January,171.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7230893339412858,2005-01-01
1229,2004,M12,December,171.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7214057732103399,2004-12-01
1230,2004,M11,November,171.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7197222124793939,2004-11-01
1231,2004,M10,October,170.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7188804321139209,2004-10-01
1232,2004,M09,September,170.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7184595419311844,2004-09-01
1233,2004,M08,August,170.3,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7167759812002386,2004-08-01
1234,2004,M07,July,169.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7142506401038196,2004-07-01
1235,2004,M06,June,169.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7138297499210831,2004-06-01
1236,2004,M05,May,169.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7129879695556102,2004-05-01
1237,2004,M04,April,169.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7113044088246642,2004-04-01
1238,2004,M03,March,168.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7079372873627722,2004-03-01
1239,2004,M02,February,167.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7066746168145628,2004-02-01
1240,2004,M01,January,167.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.7045701659008804,2004-01-01
1241,2003,M12,December,165.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6961523622461506,2003-12-01
1242,2003,M11,November,165.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.69741503279436,2003-11-01
1243,2003,M10,October,165.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6969941426116235,2003-10-01
1244,2003,M09,September,164.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6911016800533127,2003-09-01
1245,2003,M08,August,163.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6864718880432114,2003-08-01
1246,2003,M07,July,162.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6847883273122654,2003-07-01
1247,2003,M06,June,162.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.68184209603311,2003-06-01
1248,2003,M05,May,162.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.68184209603311,2003-05-01
1249,2003,M04,April,161.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6793167549366911,2003-04-01
1250,2003,M03,March,161.4,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6793167549366911,2003-03-01
1251,2003,M02,February,161.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6784749745712181,2003-02-01
1252,2003,M01,January,160.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6772123040230087,2003-01-01
1253,2002,M12,December,158.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6679527200028059,2002-12-01
1254,2002,M11,November,158.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6679527200028059,2002-11-01
1255,2002,M10,October,157.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.664585598540914,2002-10-01
1256,2002,M09,September,157.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.663743818175441,2002-09-01
1257,2002,M08,August,158.3,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.66626915927186,2002-08-01
1258,2002,M07,July,157.2,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6616393672617585,2002-07-01
1259,2002,M06,June,156.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6591140261653397,2002-06-01
1260,2002,M05,May,155.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6553260145207113,2002-05-01
1261,2002,M04,April,155.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6544842341552384,2002-04-01
1262,2002,M03,March,155.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6528006734242924,2002-03-01
1263,2002,M02,February,155.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6523797832415559,2002-02-01
1264,2002,M01,January,154.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6502753323278735,2002-01-01
1265,2001,M12,December,154.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6502753323278735,2001-12-01
1266,2001,M11,November,153.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6473291010487181,2001-11-01
1267,2001,M10,October,153.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6473291010487181,2001-10-01
1268,2001,M09,September,153.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6443828697695626,2001-09-01
1269,2001,M08,August,153.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6443828697695626,2001-08-01
1270,2001,M07,July,152.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6435410894040897,2001-07-01
1271,2001,M06,June,152.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6401739679421977,2001-06-01
1272,2001,M05,May,152.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6401739679421977,2001-05-01
1273,2001,M04,April,151.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6389112973939883,2001-04-01
1274,2001,M03,March,151.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6380695170285153,2001-03-01
1275,2001,M02,February,151.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6376486268457788,2001-02-01
1276,2001,M01,January,151.3,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6368068464803059,2001-01-01
1277,2000,M12,December,151.0,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6355441759320963,2000-12-01
1278,2000,M11,November,150.9,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.63512328574936,2000-11-01
1279,2000,M10,October,150.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6347023955666234,2000-10-01
1280,2000,M09,September,149.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6304934937392586,2000-09-01
1281,2000,M08,August,149.6,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6296517133737856,2000-08-01
1282,2000,M07,July,149.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6292308231910491,2000-07-01
1283,2000,M06,June,148.1,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6233383606327382,2000-06-01
1284,2000,M05,May,147.8,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6220756900845288,2000-05-01
1285,2000,M04,April,147.7,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6216547999017923,2000-04-01
1286,2000,M03,March,147.5,[{}],"PPI industry group data for Ship and boat building, not seasonally adjusted",PCU3366--3366--,Not Seasonally Adjusted,PPI Industry Data,PC,Ship and boat building,,Ship and boat building,Ship and boat building,,2020,0.6208130195363193,2000-03-01
